num_expediente,dia_hora,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona
2021S009676,2021-06-02 17:00:00,20.0,SAN BLAS-CANILLEJAS,Alcance,Despejado,Turismo,Conductor
2021S009676,2021-06-02 17:00:00,20.0,SAN BLAS-CANILLEJAS,Alcance,Despejado,Turismo,Pasajero
2021S009676,2021-06-02 17:00:00,20.0,SAN BLAS-CANILLEJAS,Alcance,Despejado,Turismo,Pasajero
2021S009677,2021-06-02 19:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Todo terreno,Conductor
2021S009677,2021-06-02 19:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009677,2021-06-02 19:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S009678,2021-06-02 19:00:00,2.0,ARGANZUELA,Colisión frontal,Despejado,Ciclo,Conductor
2021S009678,2021-06-02 19:00:00,2.0,ARGANZUELA,Colisión frontal,Despejado,Turismo,Conductor
2021S009679,2021-06-02 19:00:00,9.0,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor
2021S009679,2021-06-02 19:00:00,9.0,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor
2021S009679,2021-06-02 19:00:00,9.0,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Pasajero
2021S009680,2021-06-02 19:00:00,2.0,ARGANZUELA,Alcance,Despejado,Turismo,Conductor
2021S009680,2021-06-02 19:00:00,2.0,ARGANZUELA,Alcance,Despejado,Turismo,Conductor
2021S009682,2021-06-02 20:00:00,10.0,LATINA,Alcance,Despejado,Motocicleta > 125cc,Conductor
2021S009682,2021-06-02 20:00:00,10.0,LATINA,Alcance,Despejado,Turismo,Conductor
2021S009683,2021-06-01 19:00:00,4.0,SALAMANCA,Colisión lateral,Despejado,Turismo,Conductor
2021S009683,2021-06-01 19:00:00,4.0,SALAMANCA,Colisión lateral,Despejado,Turismo,Conductor
2021S009683,2021-06-01 19:00:00,4.0,SALAMANCA,Colisión lateral,Despejado,Turismo,Pasajero
2021S009683,2021-06-01 19:00:00,4.0,SALAMANCA,Colisión lateral,Despejado,Turismo,Pasajero
2021S009683,2021-06-01 19:00:00,4.0,SALAMANCA,Colisión lateral,Despejado,Turismo,Pasajero
2021S009683,2021-06-01 19:00:00,4.0,SALAMANCA,Colisión lateral,Despejado,Turismo,Pasajero
2021S009684,2021-06-02 20:00:00,9.0,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009684,2021-06-02 20:00:00,9.0,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009685,2021-06-02 20:00:00,15.0,CIUDAD LINEAL,Caída,Despejado,Motocicleta hasta 125cc,Conductor
2021S009686,2021-06-01 21:00:00,4.0,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor
2021S009686,2021-06-01 21:00:00,4.0,SALAMANCA,Alcance,Despejado,Turismo,Conductor
2021S009687,2021-06-02 20:00:00,10.0,LATINA,Otro,Despejado,Furgoneta,Conductor
2021S009687,2021-06-02 20:00:00,10.0,LATINA,Otro,Despejado,Turismo,Conductor
2021S009687,2021-06-02 20:00:00,10.0,LATINA,Otro,Despejado,Turismo,Conductor
2021S009688,2021-06-02 19:00:00,10.0,LATINA,Caída,Despejado,Ciclomotor,Conductor
2021S009688,2021-06-02 19:00:00,10.0,LATINA,Caída,Despejado,Turismo,Conductor
2021S009689,2021-06-02 21:00:00,17.0,VILLAVERDE,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S009689,2021-06-02 21:00:00,17.0,VILLAVERDE,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009690,2021-06-02 21:00:00,16.0,HORTALEZA,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor
2021S009690,2021-06-02 21:00:00,16.0,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009693,2021-06-02 20:00:00,18.0,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009693,2021-06-02 20:00:00,18.0,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009694,2021-06-02 21:00:00,16.0,HORTALEZA,Atropello a persona,Despejado,Turismo,Conductor
2021S009694,2021-06-02 21:00:00,16.0,HORTALEZA,Atropello a persona,Despejado,Turismo,Peatón
2021S009696,2021-06-02 11:00:00,18.0,VILLA DE VALLECAS,Colisión lateral,Despejado,Furgoneta,Conductor
2021S009696,2021-06-02 11:00:00,18.0,VILLA DE VALLECAS,Colisión lateral,Despejado,Tractocamión,Conductor
2021S009698,2021-06-03 00:00:00,7.0,CHAMBERÍ,Colisión lateral,Despejado,Camión rígido,Conductor
2021S009698,2021-06-03 00:00:00,7.0,CHAMBERÍ,Colisión lateral,Despejado,Camión rígido,Pasajero
2021S009698,2021-06-03 00:00:00,7.0,CHAMBERÍ,Colisión lateral,Despejado,Turismo,Conductor
2021S009698,2021-06-03 00:00:00,7.0,CHAMBERÍ,Colisión lateral,Despejado,Turismo,Pasajero
2021S009698,2021-06-03 00:00:00,7.0,CHAMBERÍ,Colisión lateral,Despejado,Turismo,Pasajero
2021S009698,2021-06-03 00:00:00,7.0,CHAMBERÍ,Colisión lateral,Despejado,Turismo,Pasajero
2021S009699,2021-06-03 02:00:00,20.0,SAN BLAS-CANILLEJAS,Solo salida de la vía,Despejado,Camión rígido,Conductor
2021S009701,2021-06-02 11:00:00,1.0,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor
2021S009701,2021-06-02 11:00:00,1.0,CENTRO,Colisión fronto-lateral,Despejado,Furgoneta,Conductor
2021S009702,2021-06-02 13:00:00,2.0,ARGANZUELA,Alcance,Despejado,Ciclomotor,Conductor
2021S009702,2021-06-02 13:00:00,2.0,ARGANZUELA,Alcance,Despejado,Turismo,Conductor
2021S009703,2021-06-02 11:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Despejado,Furgoneta,Conductor
2021S009703,2021-06-02 11:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009704,2021-06-02 12:00:00,9.0,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009704,2021-06-02 12:00:00,9.0,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009704,2021-06-02 12:00:00,9.0,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009704,2021-06-02 12:00:00,9.0,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009704,2021-06-02 12:00:00,9.0,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009705,2021-06-02 08:00:00,8.0,FUENCARRAL-EL PARDO,Alcance,Despejado,Turismo,Conductor
2021S009705,2021-06-02 08:00:00,8.0,FUENCARRAL-EL PARDO,Alcance,Despejado,Turismo,Conductor
2021S009706,2021-06-02 07:00:00,14.0,MORATALAZ,Colisión frontal,Despejado,Turismo,Conductor
2021S009706,2021-06-02 07:00:00,14.0,MORATALAZ,Colisión frontal,Despejado,Turismo,Conductor
2021S009707,2021-06-02 11:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Despejado,Furgoneta,Conductor
2021S009707,2021-06-02 11:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009708,2021-06-02 23:00:00,17.0,VILLAVERDE,Otro,Despejado,Turismo,Conductor
2021S009709,2021-06-02 10:00:00,7.0,CHAMBERÍ,Alcance,Despejado,Camión rígido,Conductor
2021S009709,2021-06-02 10:00:00,7.0,CHAMBERÍ,Alcance,Despejado,Turismo,Conductor
2021S009709,2021-06-02 10:00:00,7.0,CHAMBERÍ,Alcance,Despejado,Turismo,Pasajero
2021S009710,2021-06-02 09:00:00,8.0,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,Motocicleta > 125cc,Conductor
2021S009710,2021-06-02 09:00:00,8.0,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,Turismo,Conductor
2021S009711,2021-06-02 08:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Furgoneta,Conductor
2021S009711,2021-06-02 08:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S009712,2021-06-03 08:00:00,18.0,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009712,2021-06-03 08:00:00,18.0,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009714,2021-06-02 13:00:00,5.0,CHAMARTÍN,Alcance,Despejado,Motocicleta hasta 125cc,Conductor
2021S009714,2021-06-02 13:00:00,5.0,CHAMARTÍN,Alcance,Despejado,Todo terreno,Conductor
2021S009715,2021-06-02 09:00:00,2.0,ARGANZUELA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009716,2021-06-03 10:00:00,10.0,LATINA,Atropello a persona,Despejado,Turismo,Conductor
2021S009716,2021-06-03 10:00:00,10.0,LATINA,Atropello a persona,Despejado,Turismo,Peatón
2021S009717,2021-06-02 14:00:00,8.0,FUENCARRAL-EL PARDO,Alcance,Despejado,Autobus EMT,Conductor
2021S009717,2021-06-02 14:00:00,8.0,FUENCARRAL-EL PARDO,Alcance,Despejado,Turismo,Conductor
2021S009718,2021-06-03 09:00:00,15.0,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009718,2021-06-03 09:00:00,15.0,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009719,2021-06-03 09:00:00,14.0,MORATALAZ,Atropello a persona,Despejado,Turismo,Conductor
2021S009719,2021-06-03 09:00:00,14.0,MORATALAZ,Atropello a persona,Despejado,Turismo,Peatón
2021S009719,2021-06-03 09:00:00,14.0,MORATALAZ,Atropello a persona,Despejado,Turismo,Peatón
2021S009720,2021-06-02 13:00:00,6.0,TETUÁN,Atropello a persona,Despejado,Turismo,Conductor
2021S009720,2021-06-02 13:00:00,6.0,TETUÁN,Atropello a persona,Despejado,Turismo,Peatón
2021S009721,2021-06-02 12:00:00,3.0,RETIRO,Colisión lateral,Despejado,Turismo,Conductor
2021S009721,2021-06-02 12:00:00,3.0,RETIRO,Colisión lateral,Despejado,Turismo,Conductor
2021S009723,2021-06-01 14:00:00,2.0,ARGANZUELA,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S009723,2021-06-01 14:00:00,2.0,ARGANZUELA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009724,2021-06-02 13:00:00,11.0,CARABANCHEL,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor
2021S009724,2021-06-02 13:00:00,11.0,CARABANCHEL,Choque contra obstáculo fijo,Despejado,Furgoneta,Conductor
2021S009725,2021-06-03 11:00:00,2.0,ARGANZUELA,Alcance,Despejado,Turismo,Conductor
2021S009725,2021-06-03 11:00:00,2.0,ARGANZUELA,Alcance,Despejado,Turismo,Conductor
2021S009726,2021-06-02 12:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S009726,2021-06-02 12:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009727,2021-06-03 09:00:00,1.0,CENTRO,Caída,Despejado,Ciclo,Conductor
2021S009728,2021-06-03 11:00:00,15.0,CIUDAD LINEAL,Colisión múltiple,Despejado,Motocicleta hasta 125cc,Conductor
2021S009728,2021-06-03 11:00:00,15.0,CIUDAD LINEAL,Colisión múltiple,Despejado,Motocicleta hasta 125cc,Conductor
2021S009728,2021-06-03 11:00:00,15.0,CIUDAD LINEAL,Colisión múltiple,Despejado,Turismo,Conductor
2021S009729,2021-05-31 08:00:00,16.0,HORTALEZA,Atropello a persona,Despejado,Turismo,Conductor
2021S009729,2021-05-31 08:00:00,16.0,HORTALEZA,Atropello a persona,Despejado,Turismo,Peatón
2021S009730,2021-06-03 07:00:00,14.0,MORATALAZ,Alcance,Despejado,Turismo,Conductor
2021S009730,2021-06-03 07:00:00,14.0,MORATALAZ,Alcance,Despejado,Turismo,Conductor
2021S009731,2021-06-03 09:00:00,6.0,TETUÁN,Colisión lateral,Despejado,Furgoneta,Conductor
2021S009731,2021-06-03 09:00:00,6.0,TETUÁN,Colisión lateral,Despejado,Turismo,Conductor
2021S009732,2021-06-02 12:00:00,3.0,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor
2021S009732,2021-06-02 12:00:00,3.0,RETIRO,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009733,2021-06-03 08:00:00,18.0,VILLA DE VALLECAS,Atropello a animal,Despejado,Turismo,Conductor
2021S009734,2021-06-02 23:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009734,2021-06-02 23:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009735,2021-06-03 10:00:00,17.0,VILLAVERDE,Alcance,Despejado,Turismo,Conductor
2021S009735,2021-06-03 10:00:00,17.0,VILLAVERDE,Alcance,Despejado,Turismo,Conductor
2021S009736,2021-06-03 11:00:00,13.0,PUENTE DE VALLECAS,Atropello a persona,Despejado,Turismo,Conductor
2021S009736,2021-06-03 11:00:00,13.0,PUENTE DE VALLECAS,Atropello a persona,Despejado,Turismo,Peatón
2021S009737,2021-06-03 09:00:00,17.0,VILLAVERDE,Atropello a persona,Despejado,Turismo,Conductor
2021S009737,2021-06-03 09:00:00,17.0,VILLAVERDE,Atropello a persona,Despejado,Turismo,Peatón
2021S009737,2021-06-03 09:00:00,17.0,VILLAVERDE,Atropello a persona,Despejado,Turismo,Peatón
2021S009738,2021-06-03 01:00:00,5.0,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009738,2021-06-03 01:00:00,5.0,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero
2021S009739,2021-06-01 09:00:00,3.0,RETIRO,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor
2021S009739,2021-06-01 09:00:00,3.0,RETIRO,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor
2021S009743,2021-06-03 12:00:00,13.0,PUENTE DE VALLECAS,Solo salida de la vía,Despejado,Turismo,Conductor
2021S009744,2021-06-03 00:00:00,5.0,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009744,2021-06-03 00:00:00,5.0,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009744,2021-06-03 00:00:00,5.0,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009745,2021-06-03 12:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Motocicleta hasta 125cc,Conductor
2021S009745,2021-06-03 12:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor
2021S009746,2021-06-02 23:00:00,12.0,USERA,Alcance,Despejado,Motocicleta > 125cc,Conductor
2021S009746,2021-06-02 23:00:00,12.0,USERA,Alcance,Despejado,Motocicleta > 125cc,Pasajero
2021S009746,2021-06-02 23:00:00,12.0,USERA,Alcance,Despejado,Turismo,Conductor
2021S009747,2021-06-03 13:00:00,6.0,TETUÁN,Atropello a persona,Despejado,Turismo,Conductor
2021S009747,2021-06-03 13:00:00,6.0,TETUÁN,Atropello a persona,Despejado,Turismo,Peatón
2021S009748,2021-06-03 12:00:00,17.0,VILLAVERDE,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009748,2021-06-03 12:00:00,17.0,VILLAVERDE,Colisión fronto-lateral,Despejado,VMU eléctrico,Conductor
2021S009749,2021-06-02 22:00:00,14.0,MORATALAZ,Colisión lateral,Despejado,Turismo,Conductor
2021S009749,2021-06-02 22:00:00,14.0,MORATALAZ,Colisión lateral,Despejado,Turismo,Conductor
2021S009750,2021-06-02 17:00:00,5.0,CHAMARTÍN,Colisión múltiple,Despejado,Motocicleta > 125cc,Conductor
2021S009750,2021-06-02 17:00:00,5.0,CHAMARTÍN,Colisión múltiple,Despejado,Turismo,Conductor
2021S009750,2021-06-02 17:00:00,5.0,CHAMARTÍN,Colisión múltiple,Despejado,Turismo,Conductor
2021S009750,2021-06-02 17:00:00,5.0,CHAMARTÍN,Colisión múltiple,Despejado,Turismo,Conductor
2021S009751,2021-06-03 14:00:00,15.0,CIUDAD LINEAL,Alcance,Despejado,Turismo,Conductor
2021S009751,2021-06-03 14:00:00,15.0,CIUDAD LINEAL,Alcance,Despejado,Turismo,Conductor
2021S009751,2021-06-03 14:00:00,15.0,CIUDAD LINEAL,Alcance,Despejado,Turismo,Pasajero
2021S009752,2021-06-03 03:00:00,12.0,USERA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009753,2021-06-02 14:00:00,5.0,CHAMARTÍN,Colisión lateral,Despejado,Bicicleta,Conductor
2021S009753,2021-06-02 14:00:00,5.0,CHAMARTÍN,Colisión lateral,Despejado,Turismo,Conductor
2021S009754,2021-06-03 13:00:00,7.0,CHAMBERÍ,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S009754,2021-06-03 13:00:00,7.0,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009755,2021-06-03 14:00:00,20.0,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,Camión rígido,Conductor
2021S009757,2021-06-02 16:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Furgoneta,Conductor
2021S009757,2021-06-02 16:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Todo terreno,Conductor
2021S009758,2021-06-02 18:00:00,5.0,CHAMARTÍN,Colisión lateral,Despejado,Turismo,Conductor
2021S009758,2021-06-02 18:00:00,5.0,CHAMARTÍN,Colisión lateral,Despejado,Turismo,Conductor
2021S009759,2021-06-03 14:00:00,13.0,PUENTE DE VALLECAS,Colisión múltiple,Nublado,Motocicleta > 125cc,Conductor
2021S009759,2021-06-03 14:00:00,13.0,PUENTE DE VALLECAS,Colisión múltiple,Nublado,Turismo,Conductor
2021S009759,2021-06-03 14:00:00,13.0,PUENTE DE VALLECAS,Colisión múltiple,Nublado,Turismo,Conductor
2021S009759,2021-06-03 14:00:00,13.0,PUENTE DE VALLECAS,Colisión múltiple,Nublado,Turismo,Conductor
2021S009759,2021-06-03 14:00:00,13.0,PUENTE DE VALLECAS,Colisión múltiple,Nublado,Turismo,Conductor
2021S009760,2021-06-03 17:00:00,11.0,CARABANCHEL,Atropello a persona,Despejado,Turismo,Conductor
2021S009760,2021-06-03 17:00:00,11.0,CARABANCHEL,Atropello a persona,Despejado,Turismo,Peatón
2021S009761,2021-06-03 17:00:00,12.0,USERA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009764,2021-06-02 16:00:00,8.0,FUENCARRAL-EL PARDO,Vuelco,Despejado,Turismo,Conductor
2021S009765,2021-06-03 14:00:00,20.0,SAN BLAS-CANILLEJAS,Alcance,Despejado,Turismo,Conductor
2021S009765,2021-06-03 14:00:00,20.0,SAN BLAS-CANILLEJAS,Alcance,Despejado,Turismo,Conductor
2021S009767,2021-06-03 16:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009767,2021-06-03 16:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,VMU eléctrico,Conductor
2021S009769,2021-06-03 16:00:00,7.0,CHAMBERÍ,Caída,Despejado,VMU eléctrico,Conductor
2021S009770,2021-06-03 16:00:00,15.0,CIUDAD LINEAL,Colisión fronto-lateral,Nublado,Turismo,Conductor
2021S009770,2021-06-03 16:00:00,15.0,CIUDAD LINEAL,Colisión fronto-lateral,Nublado,Turismo,Conductor
2021S009770,2021-06-03 16:00:00,15.0,CIUDAD LINEAL,Colisión fronto-lateral,Nublado,Turismo,Pasajero
2021S009771,2021-06-03 17:00:00,13.0,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Vehículo articulado,Conductor
2021S009772,2021-06-02 15:00:00,2.0,ARGANZUELA,Atropello a persona,Despejado,Turismo,Conductor
2021S009772,2021-06-02 15:00:00,2.0,ARGANZUELA,Atropello a persona,Despejado,Turismo,Peatón
2021S009775,2021-06-03 19:00:00,17.0,VILLAVERDE,Caída,Despejado,Motocicleta > 125cc,Conductor
2021S009776,2021-06-03 19:00:00,11.0,CARABANCHEL,Alcance,Despejado,Bicicleta,Conductor
2021S009776,2021-06-03 19:00:00,11.0,CARABANCHEL,Alcance,Despejado,Turismo,Conductor
2021S009776,2021-06-03 19:00:00,11.0,CARABANCHEL,Alcance,Despejado,Turismo,Pasajero
2021S009776,2021-06-03 19:00:00,11.0,CARABANCHEL,Alcance,Despejado,Turismo,Pasajero
2021S009777,2021-06-03 20:00:00,4.0,SALAMANCA,Atropello a persona,Despejado,Motocicleta hasta 125cc,Conductor
2021S009777,2021-06-03 20:00:00,4.0,SALAMANCA,Atropello a persona,Despejado,Motocicleta hasta 125cc,Peatón
2021S009778,2021-05-28 23:00:00,10.0,LATINA,Alcance,Despejado,Motocicleta > 125cc,Conductor
2021S009778,2021-05-28 23:00:00,10.0,LATINA,Alcance,Despejado,Turismo,Conductor
2021S009778,2021-05-28 23:00:00,10.0,LATINA,Alcance,Despejado,Turismo,Pasajero
2021S009779,2021-06-03 19:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009779,2021-06-03 19:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009779,2021-06-03 19:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S009779,2021-06-03 19:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S009780,2021-06-03 21:00:00,4.0,SALAMANCA,Colisión lateral,Despejado,Turismo,Conductor
2021S009780,2021-06-03 21:00:00,4.0,SALAMANCA,Colisión lateral,Despejado,Turismo,Conductor
2021S009781,2021-06-03 21:00:00,17.0,VILLAVERDE,Atropello a persona,Despejado,Turismo,Conductor
2021S009781,2021-06-03 21:00:00,17.0,VILLAVERDE,Atropello a persona,Despejado,Turismo,Peatón
2021S009782,2021-06-03 20:00:00,8.0,FUENCARRAL-EL PARDO,Alcance,Despejado,Turismo,Conductor
2021S009782,2021-06-03 20:00:00,8.0,FUENCARRAL-EL PARDO,Alcance,Despejado,Turismo,Conductor
2021S009782,2021-06-03 20:00:00,8.0,FUENCARRAL-EL PARDO,Alcance,Despejado,Turismo,Pasajero
2021S009783,2021-06-03 20:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor
2021S009783,2021-06-03 20:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009783,2021-06-03 20:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009784,2021-06-03 22:00:00,6.0,TETUÁN,Caída,Despejado,Motocicleta hasta 125cc,Conductor
2021S009785,2021-06-03 17:00:00,4.0,SALAMANCA,Colisión frontal,Despejado,Motocicleta > 125cc,Conductor
2021S009785,2021-06-03 17:00:00,4.0,SALAMANCA,Colisión frontal,Despejado,Turismo,Conductor
2021S009785,2021-06-03 17:00:00,4.0,SALAMANCA,Colisión frontal,Despejado,Turismo,Conductor
2021S009786,2021-06-03 23:00:00,10.0,LATINA,Alcance,Despejado,Turismo,Conductor
2021S009786,2021-06-03 23:00:00,10.0,LATINA,Alcance,Despejado,Turismo,Conductor
2021S009786,2021-06-03 23:00:00,10.0,LATINA,Alcance,Despejado,Turismo,Pasajero
2021S009791,2021-06-03 23:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S009791,2021-06-03 23:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009795,2021-06-04 03:00:00,18.0,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009795,2021-06-04 03:00:00,18.0,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009795,2021-06-04 03:00:00,18.0,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009795,2021-06-04 03:00:00,18.0,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S009796,2021-06-03 13:00:00,11.0,CARABANCHEL,Caída,Despejado,Motocicleta > 125cc,Conductor
2021S009797,2021-06-03 10:00:00,16.0,HORTALEZA,Colisión frontal,Despejado,Furgoneta,Conductor
2021S009797,2021-06-03 10:00:00,16.0,HORTALEZA,Colisión frontal,Despejado,Turismo,Conductor
2021S009798,2021-06-03 08:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009798,2021-06-03 08:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,VMU eléctrico,Conductor
2021S009799,2021-06-04 01:00:00,17.0,VILLAVERDE,Alcance,Despejado,Furgoneta,Conductor
2021S009799,2021-06-04 01:00:00,17.0,VILLAVERDE,Alcance,Despejado,Turismo,Conductor
2021S009801,2021-06-03 10:00:00,10.0,LATINA,Atropello a persona,Despejado,Turismo,Conductor
2021S009801,2021-06-03 10:00:00,10.0,LATINA,Atropello a persona,Despejado,Turismo,Peatón
2021S009802,2021-06-03 13:00:00,1.0,CENTRO,Caída,Despejado,Motocicleta hasta 125cc,Conductor
2021S009802,2021-06-03 13:00:00,1.0,CENTRO,Caída,Despejado,Turismo,Conductor
2021S009803,2021-06-03 13:00:00,16.0,HORTALEZA,Colisión lateral,Despejado,Ciclomotor,Conductor
2021S009803,2021-06-03 13:00:00,16.0,HORTALEZA,Colisión lateral,Despejado,Turismo,Conductor
2021S009804,2021-06-01 09:00:00,16.0,HORTALEZA,Caída,Lluvia débil,Ciclomotor,Conductor
2021S009805,2021-06-04 09:00:00,18.0,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor
2021S009805,2021-06-04 09:00:00,18.0,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009806,2021-06-04 09:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor
2021S009806,2021-06-04 09:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009807,2021-06-03 11:00:00,16.0,HORTALEZA,Colisión fronto-lateral,Despejado,Tractocamión,Conductor
2021S009807,2021-06-03 11:00:00,16.0,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S009808,2021-06-03 12:00:00,15.0,CIUDAD LINEAL,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S009808,2021-06-03 12:00:00,15.0,CIUDAD LINEAL,Colisión lateral,Despejado,Turismo,Conductor
2021S009809,2021-06-03 13:00:00,3.0,RETIRO,Alcance,Despejado,Turismo,Conductor
2021S009809,2021-06-03 13:00:00,3.0,RETIRO,Alcance,Despejado,Turismo,Conductor
2021S009810,2021-06-03 13:00:00,13.0,PUENTE DE VALLECAS,Vuelco,Despejado,Furgoneta,Conductor
